ID,text,label,implicit_class,extra_implicit_class,target,implied_statement,gold_exp_no_corr,gold_exp,input_text
799370501961367552,the best way to counter this - do a reverse taqqiya on them. make the bastards believe you are friendly and stick it to them.,hateful,threatening,,Not specified,The group are backstabers.,The message is hateful against Not specified because it implies that The group are backstabers.,The message is hateful against Not specified because it implies that the group are backstabbers.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Not specified because it implies that The group are backstabers."
922514348018405377,white heritage and history go beyond the founding of america . usa was founded on the westernized european framework . identity isn't a,hateful,,,white people,White people founded America.,The message is hateful against white people because it implies that White people founded America.,The message is hateful towards white people because it implies that white people founded America.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that White people founded America."
834925253067407363," rt  "" sanctuary cities are asylums from criminal illegals "" "" - . at #cpac2017 """,hateful,stereotypical,,Illegal immigrants,Illegal immigrants are criminals.,The message is hateful against Illegal immigrants because it implies that Illegal immigrants are criminals.,The message is hateful against illegal immigrants because it implies that they are criminals.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Illegal immigrants because it implies that Illegal immigrants are criminals."
932612493243027456,then we have the same standard  and you're no better . you just sided with people not your own because you loathe your own . probably because you hate yourself . you are a traitor .,hateful,incitement,,Whites,Whites perpetuate self-hatred,The message is hateful against Whites because it implies that Whites perpetuate self-hatred,The message is hateful towards Whites because it implies that Whites perpetuate self-hatred.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Whites because it implies that Whites perpetuate self-hatred"
937959671406694400,sure sounds like an obama employee . mcmaster having ties to nefarious islamic groups is to be as must,hateful,stereotypical,,Progressives,Progressives are terrorists,The message is hateful against Progressives because it implies that Progressives are terrorists,The message is hateful towards Progressives because it implies that Progressives are terrorists.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Progressives because it implies that Progressives are terrorists"
917750860771319808,fuck the invader rodents! they and their shitty parents are all shoot-worthy robbers!,hateful,threatening,inferiority,Immigrants,All immigrants are robbers.,The message is hateful against Immigrants because it implies that All immigrants are robbers.,The message is hateful against immigrants because it implies that all immigrants are robbers.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that All immigrants are robbers."
904485879112019969,america was meant to be a white country . jim crow was meant to preserve the america the founding fathers envisioned .,hateful,inferiority,,white people,White people belong in America.,The message is hateful against white people because it implies that White people belong in America.,The message is hateful towards white people because it implies that white people do not belong in America.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that White people belong in America."
938854223692910592,we can only hope these neanderthals run into those of us packing heat. guarantee it's not gonna go well for the jihadis.,hateful,threatening,inferiority,Muslims,Muslims should be killed,The message is hateful against Muslims because it implies that Muslims should be killed,The message is hateful towards Muslims because it implies that Muslims should be killed.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Muslims because it implies that Muslims should be killed"
847924960630906881,white culture ( shaped by history ) is superior  why else would people across the globe flock to the civilizations founded on white cultures ?,hateful,inferiority,,white people,White people are better than others.,The message is hateful against white people because it implies that White people are better than others.,The message is hateful towards white people because it implies that white people are superior to others.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that White people are better than others."
881983513410625408,"don't let him in, brits! they are either in victim mode or supremacist mode. once inside uk, he'll be a islam-supremacist.",hateful,threatening,incitement,Muslims,Muslims are terrorists,The message is hateful against Muslims because it implies that Muslims are terrorists,The message is hateful against Muslims because it implies that Muslims are terrorists.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Muslims because it implies that Muslims are terrorists"
938130000892612608,i dont know why you feel the need to call us neo-nazis for openly defending our people . black lives matter must be neo-nazis as well just like the mexican government that has it written in their constitution that demographics must be protected .,hateful,white_grievance,,Blacks and Mexicans,Blacks and Mexicans are hypocrites,The message is hateful against Blacks and Mexicans because it implies that Blacks and Mexicans are hypocrites,The message is hateful towards Blacks and Mexicans because it implies that they are hypocrites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Blacks and Mexicans because it implies that Blacks and Mexicans are hypocrites"
222950375098040321,save the white aryan woman from extinction : only two percents of the world's population via #wpww,hateful,white_grievance,,white women,White women are in danger.,The message is hateful against white women because it implies that White women are in danger.,The message is hateful towards white women because it implies that white women are in danger.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white women because it implies that White women are in danger."
566313981476737024,i'm sorry to say that when indians are attacked in america it is usually b / c white people thought they were muslim .,hateful,,,white people,White people think everyone is Muslims.,The message is hateful against white people because it implies that White people think everyone is Muslims.,The message is hateful towards white people because it implies that white people believe everyone is Muslim.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that White people think everyone is Muslims."
822239784101740544,send the illegals to these whiny democrats neighborhoods. watch them run.,hateful,threatening,,Immigrants,Immigrants are illegal.,The message is hateful against Immigrants because it implies that Immigrants are illegal.,The message is hateful against immigrants because it implies that immigrants are illegal.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants are illegal."
888892369109745664,white children are disproportionately the v,hateful,white_grievance,,Minorities,Minorities are inferior.,The message is hateful against Minorities because it implies that Minorities are inferior.,The message is hateful towards minorities because it implies that minorities are inferior.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are inferior."
900419548293332992,mayor signer omits salient facts about deandre harris attacking people with a flashlight . send him the picture,hateful,white_grievance,,Blacks,Blacks are violent criminals.,The message is hateful against Blacks because it implies that Blacks are violent criminals.,The message is hateful against Blacks because it implies that Blacks are violent criminals.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Blacks because it implies that Blacks are violent criminals."
946568392839856128,: lots of white baby daddies these days...white/state media very reluc,hateful,,,whites,whites are racists,The message is hateful against whites because it implies that whites are racists,The message is hateful towards whites because it implies that whites are racists.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against whites because it implies that whites are racists"
270619388770656257,: italian authorities have blocked access to stormfront in italy and arrested patriots for posting on it ! read more : h ...,hateful,white_grievance,,Minorities,Minorities are inferior to whites,The message is hateful against Minorities because it implies that Minorities are inferior to whites,The message is hateful towards minorities because it implies that minorities are inferior to whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are inferior to whites"
740252193052348416,the whole point of #laraza is to literally cuck white america . make whites pay to raise greasy mestizo kids .,hateful,inferiority,,Hispanics and indigenous,Hispanics and indigenous rely on white people economically,The message is hateful against Hispanics and indigenous because it implies that Hispanics and indigenous rely on white people economically,The message is hateful towards Hispanics and indigenous because it implies that they economically rely on white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Hispanics and indigenous because it implies that Hispanics and indigenous rely on white people economically"
917599072470687744," right ? what good is  "" white supremacy "" "" if it leads to a white minority . """,hateful,other,,non-white people,non-white people want to displace white people,The message is hateful against non-white people because it implies that non-white people want to displace white people,The message is hateful towards non-white people because it implies that non-white people want to displace white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against non-white people because it implies that non-white people want to displace white people"
830936562326188032,bs!! illegal=deport now!!,hateful,threatening,,Illegal immigrants,Illegal immigrants should get deported,The message is hateful against Illegal immigrants because it implies that Illegal immigrants should get deported,The message is hateful against illegal immigrants because it implies that they should be deported.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Illegal immigrants because it implies that Illegal immigrants should get deported"
917600568369180672,hey greg  you're a ( ( ( chosenite ) ) ) and therefore your opinion is null in matters of white,hateful,incitement,,Jews,Jews are money grubbing people,The message is hateful against Jews because it implies that Jews are money grubbing people,The message is hateful towards Jews because it implies that Jews are money-grubbing individuals.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews are money grubbing people"
837549091877900289,i assume it's about how the africans freed themselves from evil whites owners . with . no . help . at . all .,hateful,irony,,Blacks,Blacks are dishonest.,The message is hateful against Blacks because it implies that Blacks are dishonest.,The message is hateful towards Blacks because it implies that they are dishonest.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Blacks because it implies that Blacks are dishonest."
930607221804638210," we also know that intelligence is mostly hereditary and the rest is environmental . but bad environments are sure to be provided to children by stupid parents . that's partly what we mean when we say  "" invite the 3rd world  become the 3rd world "" "" . """,hateful,inferiority,,Immigrants,Immigrants are stupid,The message is hateful against Immigrants because it implies that Immigrants are stupid,The message is hateful towards immigrants because it implies that immigrants are stupid.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants are stupid"
704002152239407104,as it should be . all that is happening to europe today  hitler foresaw . he also knew the jewish plan to destroy whites .,hateful,incitement,,Jewish people,Jewish people want to eradicate white people,The message is hateful against Jewish people because it implies that Jewish people want to eradicate white people,The message is hateful against Jewish people because it implies that Jewish people want to eradicate white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jewish people because it implies that Jewish people want to eradicate white people"
648096721570926592,we need to retake control of our borders. no more syrian migrants. these pple are animals. beware the rivers of blood.,hateful,inferiority,,Syrian immigrants,Syrian immigrants are animals and violent.,The message is hateful against Syrian immigrants because it implies that Syrian immigrants are animals and violent.,The message is hateful towards Syrian immigrants because it implies that they are animals and violent.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Syrian immigrants because it implies that Syrian immigrants are animals and violent."
898977876740980736,the # of radical #muslims in america who want to kill christians and jews is a lot higher than the number of racist white supremacist by far,hateful,stereotypical,,Muslims,Muslims promote the murder of whites.,The message is hateful against Muslims because it implies that Muslims promote the murder of whites.,The message is hateful towards Muslims because it implies that Muslims advocate for the murder of whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Muslims because it implies that Muslims promote the murder of whites."
724662488135020544,milo  trump  and white identity politics #tlot,hateful,,,Whites,Whites play racist political games.,The message is hateful against Whites because it implies that Whites play racist political games.,The message is hateful towards Whites because it implies that Whites engage in racist political games.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Whites because it implies that Whites play racist political games."
721219006456201216,hitler would have never sacrificed one of his own people to a turkish dog.,hateful,inferiority,,Muslims,Muslims are animals,The message is hateful against Muslims because it implies that Muslims are animals,The message is hateful towards Muslims because it implies that Muslims are animals.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Muslims because it implies that Muslims are animals"
844986204563001344," of all the  "" threats "" "" against jewish centers  was a single one connected to a white person ? i only recall jews & blacks """,hateful,incitement,,"Jewish people, Black people","Jewish people, Black people are violent towards Jewish people and their centers","The message is hateful against Jewish people, Black people because it implies that Jewish people, Black people are violent towards Jewish people and their centers",The message is hateful towards Jewish people and Black people because it implies that they are violent towards Jewish people and their centers.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jewish people, Black people because it implies that Jewish people, Black people are violent towards Jewish people and their centers"
898258944229093248,"whatever they do, people still won't want to date black women or asian men.",hateful,inferiority,,Black and Asian people.,Implying these people are not romantically appealing.,The message is hateful against Black and Asian people. because it implies that Implying these people are not romantically appealing.,The message is hateful towards Black and Asian people because it implies that these individuals are not romantically appealing.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Black and Asian people. because it implies that Implying these people are not romantically appealing."
478542747846987776,"big problem for texas we are scared! not only gangs,terrorists but also disease",hateful,inferiority,,Immigrants,Immigrants cause diseases,The message is hateful against Immigrants because it implies that Immigrants cause diseases,The message is hateful against immigrants because it implies that immigrants cause diseases.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants cause diseases"
941621620636114944,"#mo, this is why y'all need to #draintheswamp, by voting claire out! . is running for u.s. senate. check him out! #mosen #ap4senate #fireclaire",hateful,threatening,,Politician,Politician should be expelled,The message is hateful against Politician because it implies that Politician should be expelled,The message is hateful against the politician because it implies that the politician should be expelled.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Politician because it implies that Politician should be expelled"
852026191896760321,i believe you mean stand with * white * sheriffs  you racist little rodents . #getbackinyourbasket,hateful,,,white people,white people are racist,The message is hateful against white people because it implies that white people are racist,The message is hateful towards white people because it implies that white people are racist.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that white people are racist"
519298557711360000,saturday night live celebrates the end of the white race | daily stormer,hateful,white_grievance,,white people,White people are dying out.,The message is hateful against white people because it implies that White people are dying out.,The message is hateful towards white people because it implies that white people are dying out.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that White people are dying out."
937160280211013633,i made up pro white  bro . i was pro white before i was #altright . nobody was standing up for white people in my area so i did . praying 4 u,hateful,incitement,,non-white people,non-white people are a threat,The message is hateful against non-white people because it implies that non-white people are a threat,The message is hateful towards non-white people because it implies that non-white people are a threat.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against non-white people because it implies that non-white people are a threat"
742093067935580160,bloody mohammedan savages. who is responsible for letting these beasts in to our countries?,hateful,inferiority,,Immigrants,Immigrants should be deported,The message is hateful against Immigrants because it implies that Immigrants should be deported,The message is hateful towards immigrants because it implies that they should be deported.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants should be deported"
908708911179599872,law-abiding illegal aliens is an oxymoron. secure the border.,hateful,threatening,,illegal immigrants,Illegal immigrants all break the law.,The message is hateful against illegal immigrants because it implies that Illegal immigrants all break the law.,The message is hateful towards illegal immigrants because it implies that all illegal immigrants break the law.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against illegal immigrants because it implies that Illegal immigrants all break the law."
874254383394979842,they're coming to america for whatever their reasons are  but they're changing the west . whites are becoming unwelcome in their own lands .,hateful,white_grievance,,Immigrants,Immigrants exclude whites,The message is hateful against Immigrants because it implies that Immigrants exclude whites,The message is hateful against immigrants because it implies that immigrants exclude whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants exclude whites"
859466372040060929,black man openly fantasizes about slaughtering white girls during race war ( video ) #swrm #racist via,hateful,stereotypical,,Blacks,Blacks are violent,The message is hateful against Blacks because it implies that Blacks are violent,The message is hateful towards Blacks because it implies that Blacks are violent.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Blacks because it implies that Blacks are violent"
942770330497703936,"  "" you answered my question "" "" no  i asked you a question . 95 % of the men who won ww2 were against interracial dating  gay marriage & the replacement of white america through mass immigration . are people with those beliefs today nazis ? """,hateful,white_grievance,,Gays,Gays are abnormal.,The message is hateful against Gays because it implies that Gays are abnormal.,The message is hateful against Gays because it implies that Gays are abnormal.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Gays because it implies that Gays are abnormal."
937792570876297216,this is in fact a jew larping as a white man larping a catholic priest,hateful,stereotypical,,Jews,Jews are jealous of whites,The message is hateful against Jews because it implies that Jews are jealous of whites,The message is hateful against Jews because it implies that Jews are jealous of whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews are jealous of whites"
874127652096950272,"yes, and america was constructed entirely of cotton products.",hateful,irony,,Black people,Black people exist to serve white people,The message is hateful against Black people because it implies that Black people exist to serve white people,The message is hateful towards Black people because it implies that Black people are meant to serve white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Black people because it implies that Black people exist to serve white people"
922623452661477377,> how is white supremacy bad for white ppl ? > white supremacy without non-white inferiority ? > without white supemacy america is amexico,hateful,incitement,,Minorities,Minorities are lower than the white race,The message is hateful against Minorities because it implies that Minorities are lower than the white race,The message is hateful towards minorities because it implies that minorities are inferior to the white race.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are lower than the white race"
895391793218498561," dont celebrate yet.they like to call some of the brown population white.our jails here are full of  "" white "" "" illegals from south of the border """,hateful,stereotypical,,brown people,Brown people are in jail.,The message is hateful against brown people because it implies that Brown people are in jail.,The message is hateful towards brown people because it implies that brown people are in jail.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against brown people because it implies that Brown people are in jail."
871563732564004864,he wouldn't ask that question if his family was murdered by savages!,hateful,inferiority,,Immigrants,Immigrants are wild,The message is hateful against Immigrants because it implies that Immigrants are wild,The message is hateful against immigrants because it implies that immigrants are wild.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants are wild"
886390087910555650,sadly too many whites are doing the chopping . collaborators in our demise .,hateful,incitement,,Whites,Whites are plotting against others,The message is hateful against Whites because it implies that Whites are plotting against others,The message is hateful towards Whites because it implies that Whites are plotting against others.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Whites because it implies that Whites are plotting against others"
765473974335729664,"they are animals,been this way 1400+ yrs. they dont want change. goal is to spread their misery,misery loves company",hateful,inferiority,,Not specified,The group hate change and are spreading misery.,The message is hateful against Not specified because it implies that The group hate change and are spreading misery.,The message is hateful against Not specified because it implies that the group hates change and is spreading misery.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Not specified because it implies that The group hate change and are spreading misery."
594223935882862592,he should say that . he's an anti-white groid .,hateful,white_grievance,,Blacks,Blacks hate whites.,The message is hateful against Blacks because it implies that Blacks hate whites.,The message is hateful towards Blacks because it implies that Blacks harbor hatred towards whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Blacks because it implies that Blacks hate whites."
891383313570689024," they were born with  "" white privilage "" "" """,hateful,,,White folks,White folks are born with white privilege.,The message is hateful against White folks because it implies that White folks are born with white privilege.,The message is hateful towards White folks because it implies that White folks are inherently born with white privilege.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against White folks because it implies that White folks are born with white privilege."
840609684314849280,"cut their federal funding, food stamps, and all other subsidies if they don't want to abide in the laws",hateful,threatening,,Immigrants,Immigrants are criminals,The message is hateful against Immigrants because it implies that Immigrants are criminals,The message is hateful against immigrants because it implies that immigrants are criminals.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Immigrants because it implies that Immigrants are criminals"
913843557936406528,because it's totally out of the question for a muslim to kill white christians  right ?,hateful,irony,,Muslims,Muslims are violent,The message is hateful against Muslims because it implies that Muslims are violent,The message is hateful towards Muslims because it implies that Muslims are violent.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Muslims because it implies that Muslims are violent"
874354158282911744,#hannahcornelius - why not come home to #europe  whites will never be welcome in #southafrica,hateful,white_grievance,,Minorities,Minorities exclude whites,The message is hateful against Minorities because it implies that Minorities exclude whites,The message is hateful against minorities because it implies that minorities exclude whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities exclude whites"
853675663819251712,"instead of the brain, his beard grew this is a norm for muslim"""" thinkers",hateful,irony,inferiority,muslims,Muslims are dumb,The message is hateful against muslims because it implies that Muslims are dumb,The message is hateful against Muslims because it implies that Muslims are unintelligent.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against muslims because it implies that Muslims are dumb"
666005462526111744,if we don't oust the suicidal left from their positions of power  #whitegenocide will never end . #parisattacks,hateful,white_grievance,,Leftists,Leftists are killing out the white race,The message is hateful against Leftists because it implies that Leftists are killing out the white race,The message is hateful towards Leftists because it implies that Leftists are exterminating the white race.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Leftists because it implies that Leftists are killing out the white race"
900034622955954176," rt :  "" black lives matter & antifa can show up with mace  acid & baseball bats "" "" .. while your far right romp u """,hateful,incitement,,BLM,BLM is violent.,The message is hateful against BLM because it implies that BLM is violent.,The message is hateful towards BLM because it implies that BLM is violent.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against BLM because it implies that BLM is violent."
703954363086200832,uneducated ignorant human filth. i hope this happens to u for real. #kukluxklan,hateful,inferiority,,Black folks,Black people are stupid,The message is hateful against Black folks because it implies that Black people are stupid,The message is hateful towards Black folks because it implies that Black people are stupid.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Black folks because it implies that Black people are stupid"
934922075155980289,white board genocide is back !,hateful,white_grievance,,Minorities,Minorities are looking to wipe out the white race.,The message is hateful against Minorities because it implies that Minorities are looking to wipe out the white race.,The message is hateful against minorities because it implies that minorities are seeking to wipe out the white race.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are looking to wipe out the white race."
906201971417329664,if they don't say upfront they are for the white race its because they aren't !,hateful,incitement,,Minorities,Minorities despise whites.,The message is hateful against Minorities because it implies that Minorities despise whites.,The message is hateful towards minorities because it implies that minorities despise whites.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities despise whites."
341311789444759553,[ video ] how jew's are exploiting fashion conscious white girl's - - dr . william l . pierce via,hateful,stereotypical,,Jews,Jews hate white people.,The message is hateful against Jews because it implies that Jews hate white people.,The message is hateful towards Jews because it implies that Jews hate white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Jews because it implies that Jews hate white people."
925733092630958080,i see that all the time  too . i think the mixed race baby figures are underestimated . white women have gone nuts for this path to single motherhood .,hateful,stereotypical,,Biracials,Biracials are abnormal.,The message is hateful against Biracials because it implies that Biracials are abnormal.,The message is hateful against Biracials because it implies that Biracials are abnormal people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Biracials because it implies that Biracials are abnormal."
903293524648628224,find me a study any time anywhere where blacks outperform any other race on intelligence tests.,hateful,inferiority,,Black people.,Black people are not intelligent.,The message is hateful against Black people. because it implies that Black people are not intelligent.,The message is hateful towards Black people because it implies that Black people are not intelligent.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Black people. because it implies that Black people are not intelligent."
601090129298591744,dr . david duke : will the white race survive ? ( video ) | read more :,hateful,white_grievance,,non-white people,non-white people are invaders,The message is hateful against non-white people because it implies that non-white people are invaders,The message is hateful towards non-white people because it implies that non-white people are invaders.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against non-white people because it implies that non-white people are invaders"
908859034219843584,what's shocking is 34 % didn't think america settled by white euros . let's see : 12.3 % black pop +12.5 % brown pop + misc minorities + white cucks =,hateful,other,,non-white people,non-white people are inferior,The message is hateful against non-white people because it implies that non-white people are inferior,The message is hateful towards non-white people because it implies that they are inferior.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against non-white people because it implies that non-white people are inferior"
801152173614600192,of course it leads only to the extinction of the white race .,hateful,white_grievance,,white people,White people are dying out.,The message is hateful against white people because it implies that White people are dying out.,The message is hateful towards white people because it implies that white people are dying out.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white people because it implies that White people are dying out."
295650298301657088,dr . david duke : will the white race survive ? ( video ) #flegs #onthehill #tweetni via,hateful,white_grievance,,Minorities,Minorities are destroying white culture,The message is hateful against Minorities because it implies that Minorities are destroying white culture,The message is hateful against minorities because it implies that minorities are destroying white culture.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against Minorities because it implies that Minorities are destroying white culture"
887891413056147328,could an army of said sexbots b dispatched to intercept gangs of refugees? but customized w/ vagina de,hateful,threatening,,immigrants,Hate directed at immigrants,The message is hateful against immigrants because it implies that Hate directed at immigrants,The message is hateful against immigrants because it implies that immigrants are not welcome in our country.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against immigrants because it implies that Hate directed at immigrants"
472068168458838016,what a national socialist america will do for the white american worker ! #nationalsocialism #nationalism,hateful,white_grievance,,white nationalists,White nationalists only care about white people.,The message is hateful against white nationalists because it implies that White nationalists only care about white people.,The message is hateful towards white nationalists because it implies that White nationalists only care about white people.,"Correct any grammatical mistake and make sure that the implication has a subject, a predicate, and optionally, an object. In case there are any negative or strong word keep them:

The message is hateful against white nationalists because it implies that White nationalists only care about white people."
